"","gene","freq","hgnc_symbol"
"17224","ensg00000088926",0.00089086859688196,"F11"
"17225","ensg00000090382",0.00089086859688196,"LYZ"
"17226","ensg00000090932",0.00089086859688196,"DLL3"
"17227","ensg00000092200",0.00089086859688196,"RPGRIP1"
"17228","ensg00000092969",0.00089086859688196,"TGFB2"
"17229","ensg00000100314",0.00089086859688196,"CABP7"
"17230","ensg00000100399",0.00089086859688196,"CHADL"
"17231","ensg00000100448",0.00089086859688196,"CTSG"
"17232","ensg00000100557",0.00089086859688196,"C14orf105"
"17233","ensg00000100626",0.00089086859688196,"GALNT16"
"17234","ensg00000101134",0.00089086859688196,"DOK5"
"17235","ensg00000101198",0.00089086859688196,"NKAIN4"
"17236","ensg00000101342",0.00089086859688196,"TLDC2"
"17237","ensg00000101405",0.00089086859688196,"OXT"
"17238","ensg00000101890",0.00089086859688196,"GUCY2F"
"17239","ensg00000102001",0.00089086859688196,"CACNA1F"
"17240","ensg00000102174",0.00089086859688196,"PHEX"
"17241","ensg00000102891",0.00089086859688196,"MT4"
"17242","ensg00000103710",0.00089086859688196,"RASL12"
"17243","ensg00000104059",0.00089086859688196,"FAM189A1"
"17244","ensg00000104894",0.00089086859688196,"CD37"
"17245","ensg00000104921",0.00089086859688196,"FCER2"
"17246","ensg00000105392",0.00089086859688196,"CRX"
"17247","ensg00000105549",0.00089086859688196,"THEG"
"17248","ensg00000106823",0.00089086859688196,"ECM2"
"17249","ensg00000107159",0.00089086859688196,"CA9"
"17250","ensg00000107623",0.00089086859688196,NA
"17251","ensg00000108405",0.00089086859688196,"P2RX1"
"17252","ensg00000109758",0.00089086859688196,"HGFAC"
"17253","ensg00000110243",0.00089086859688196,"APOA5"
"17254","ensg00000110436",0.00089086859688196,"SLC1A2"
"17255","ensg00000111404",0.00089086859688196,"RERGL"
"17256","ensg00000111863",0.00089086859688196,"ADTRP"
"17257","ensg00000112761",0.00089086859688196,"WISP3"
"17258","ensg00000113212",0.00089086859688196,"PCDHB7"
"17259","ensg00000113578",0.00089086859688196,"FGF1"
"17260","ensg00000114279",0.00089086859688196,"FGF12"
"17261","ensg00000114631",0.00089086859688196,"PODXL2"
"17262","ensg00000114786",0.00089086859688196,"ABHD14A-ACY1"
"17263","ensg00000115657",0.00089086859688196,"ABCB6"
"17264","ensg00000115850",0.00089086859688196,"LCT"
"17265","ensg00000115935",0.00089086859688196,"WIPF1"
"17266","ensg00000116183",0.00089086859688196,"PAPPA2"
"17267","ensg00000116544",0.00089086859688196,"DLGAP3"
"17268","ensg00000117477",0.00089086859688196,"CCDC181"
"17269","ensg00000117601",0.00089086859688196,"SERPINC1"
"17270","ensg00000118492",0.00089086859688196,"ADGB"
"17271","ensg00000118971",0.00089086859688196,"CCND2"
"17272","ensg00000119535",0.00089086859688196,"CSF3R"
"17273","ensg00000119946",0.00089086859688196,"CNNM1"
"17274","ensg00000120332",0.00089086859688196,"TNN"
"17275","ensg00000121068",0.00089086859688196,"TBX2"
"17276","ensg00000121413",0.00089086859688196,"ZSCAN18"
"17277","ensg00000121898",0.00089086859688196,"CPXM2"
"17278","ensg00000122188",0.00089086859688196,"LAX1"
"17279","ensg00000123560",0.00089086859688196,"PLP1"
"17280","ensg00000124019",0.00089086859688196,"FAM124B"
"17281","ensg00000124194",0.00089086859688196,"GDAP1L1"
"17282","ensg00000124657",0.00089086859688196,"OR2B6"
"17283","ensg00000124915",0.00089086859688196,""
"17284","ensg00000125571",0.00089086859688196,"IL37"
"17285","ensg00000126231",0.00089086859688196,"PROZ"
"17286","ensg00000126246",0.00089086859688196,"IGFLR1"
"17287","ensg00000126561",0.00089086859688196,"STAT5A"
"17288","ensg00000126856",0.00089086859688196,"PRDM7"
"17289","ensg00000127129",0.00089086859688196,"EDN2"
"17290","ensg00000127249",0.00089086859688196,"ATP13A4"
"17291","ensg00000127578",0.00089086859688196,"WFIKKN1"
"17292","ensg00000128322",0.00089086859688196,"IGLL1"
"17293","ensg00000128591",0.00089086859688196,"FLNC"
"17294","ensg00000128918",0.00089086859688196,"ALDH1A2"
"17295","ensg00000129159",0.00089086859688196,"KCNC1"
"17296","ensg00000129194",0.00089086859688196,"SOX15"
"17297","ensg00000129535",0.00089086859688196,"NRL"
"17298","ensg00000130167",0.00089086859688196,"TSPAN16"
"17299","ensg00000130224",0.00089086859688196,"LRCH2"
"17300","ensg00000131050",0.00089086859688196,"BPIFA2"
"17301","ensg00000132744",0.00089086859688196,"ACY3"
"17302","ensg00000133328",0.00089086859688196,"HRASLS2"
"17303","ensg00000133475",0.00089086859688196,"GGT2"
"17304","ensg00000133962",0.00089086859688196,"CATSPERB"
"17305","ensg00000134242",0.00089086859688196,"PTPN22"
"17306","ensg00000134627",0.00089086859688196,"PIWIL4"
"17307","ensg00000135077",0.00089086859688196,"HAVCR2"
"17308","ensg00000135346",0.00089086859688196,"CGA"
"17309","ensg00000135423",0.00089086859688196,"GLS2"
"17310","ensg00000135436",0.00089086859688196,"FAM186B"
"17311","ensg00000135898",0.00089086859688196,"GPR55"
"17312","ensg00000135914",0.00089086859688196,"HTR2B"
"17313","ensg00000136535",0.00089086859688196,"TBR1"
"17314","ensg00000136688",0.00089086859688196,"IL36G"
"17315","ensg00000136918",0.00089086859688196,"WDR38"
"17316","ensg00000137098",0.00089086859688196,"SPAG8"
"17317","ensg00000137265",0.00089086859688196,"IRF4"
"17318","ensg00000138028",0.00089086859688196,"CGREF1"
"17319","ensg00000138075",0.00089086859688196,"ABCG5"
"17320","ensg00000138079",0.00089086859688196,"SLC3A1"
"17321","ensg00000138587",0.00089086859688196,"MNS1"
"17322","ensg00000138964",0.00089086859688196,"PARVG"
"17323","ensg00000139053",0.00089086859688196,"PDE6H"
"17324","ensg00000139219",0.00089086859688196,"COL2A1"
"17325","ensg00000139223",0.00089086859688196,"ANP32D"
"17326","ensg00000139540",0.00089086859688196,"SLC39A5"
"17327","ensg00000139572",0.00089086859688196,"GPR84"
"17328","ensg00000139767",0.00089086859688196,"SRRM4"
"17329","ensg00000140519",0.00089086859688196,"RHCG"
"17330","ensg00000141040",0.00089086859688196,"ZNF287"
"17331","ensg00000141096",0.00089086859688196,"DPEP3"
"17332","ensg00000141150",0.00089086859688196,NA
"17333","ensg00000141338",0.00089086859688196,"ABCA8"
"17334","ensg00000141437",0.00089086859688196,"SLC25A52"
"17335","ensg00000143107",0.00089086859688196,"FNDC7"
"17336","ensg00000143195",0.00089086859688196,"ILDR2"
"17337","ensg00000143416",0.00089086859688196,"SELENBP1"
"17338","ensg00000143494",0.00089086859688196,"VASH2"
"17339","ensg00000144227",0.00089086859688196,"NXPH2"
"17340","ensg00000144785",0.00089086859688196,""
"17341","ensg00000144837",0.00089086859688196,"PLA1A"
"17342","ensg00000145040",0.00089086859688196,"UCN2"
"17343","ensg00000146013",0.00089086859688196,"GFRA3"
"17344","ensg00000147381",0.00089086859688196,"MAGEA4"
"17345","ensg00000147443",0.00089086859688196,"DOK2"
"17346","ensg00000147481",0.00089086859688196,"SNTG1"
"17347","ensg00000147576",0.00089086859688196,"ADHFE1"
"17348","ensg00000148204",0.00089086859688196,"CRB2"
"17349","ensg00000148488",0.00089086859688196,"ST8SIA6"
"17350","ensg00000148702",0.00089086859688196,"HABP2"
"17351","ensg00000148734",0.00089086859688196,"NPFFR1"
"17352","ensg00000148735",0.00089086859688196,"PLEKHS1"
"17353","ensg00000149435",0.00089086859688196,"GGTLC1"
"17354","ensg00000149575",0.00089086859688196,"SCN2B"
"17355","ensg00000149609",0.00089086859688196,"C20orf144"
"17356","ensg00000150637",0.00089086859688196,"CD226"
"17357","ensg00000151322",0.00089086859688196,"NPAS3"
"17358","ensg00000151365",0.00089086859688196,"THRSP"
"17359","ensg00000151778",0.00089086859688196,"SERP2"
"17360","ensg00000152034",0.00089086859688196,"MCHR2"
"17361","ensg00000152430",0.00089086859688196,"BOLL"
"17362","ensg00000152583",0.00089086859688196,"SPARCL1"
"17363","ensg00000152592",0.00089086859688196,"DMP1"
"17364","ensg00000153060",0.00089086859688196,"TEKT5"
"17365","ensg00000153896",0.00089086859688196,"ZNF599"
"17366","ensg00000154096",0.00089086859688196,"THY1"
"17367","ensg00000154162",0.00089086859688196,"CDH12"
"17368","ensg00000154330",0.00089086859688196,"PGM5"
"17369","ensg00000154556",0.00089086859688196,"SORBS2"
"17370","ensg00000154611",0.00089086859688196,"PSMA8"
"17371","ensg00000154678",0.00089086859688196,"PDE1C"
"17372","ensg00000154997",0.00089086859688196,"SEPT14"
"17373","ensg00000155087",0.00089086859688196,"ODF1"
"17374","ensg00000155849",0.00089086859688196,"ELMO1"
"17375","ensg00000156113",0.00089086859688196,"KCNMA1"
"17376","ensg00000157017",0.00089086859688196,"GHRL"
"17377","ensg00000157150",0.00089086859688196,"TIMP4"
"17378","ensg00000157322",0.00089086859688196,"CLEC18A"
"17379","ensg00000157856",0.00089086859688196,"DRC1"
"17380","ensg00000157873",0.00089086859688196,"TNFRSF14"
"17381","ensg00000157999",0.00089086859688196,"ANKRD61"
"17382","ensg00000158022",0.00089086859688196,"TRIM63"
"17383","ensg00000158113",0.00089086859688196,"LRRC43"
"17384","ensg00000158458",0.00089086859688196,"NRG2"
"17385","ensg00000158516",0.00089086859688196,"CPA2"
"17386","ensg00000158764",0.00089086859688196,"ITLN2"
"17387","ensg00000159123",0.00089086859688196,NA
"17388","ensg00000159173",0.00089086859688196,"TNNI1"
"17389","ensg00000159251",0.00089086859688196,"ACTC1"
"17390","ensg00000159784",0.00089086859688196,"FAM131B"
"17391","ensg00000159915",0.00089086859688196,"ZNF233"
"17392","ensg00000160868",0.00089086859688196,"CYP3A4"
"17393","ensg00000160999",0.00089086859688196,"SH2B2"
"17394","ensg00000161583",0.00089086859688196,NA
"17395","ensg00000161640",0.00089086859688196,"SIGLEC11"
"17396","ensg00000162576",0.00089086859688196,"MXRA8"
"17397","ensg00000162723",0.00089086859688196,"SLAMF9"
"17398","ensg00000162753",0.00089086859688196,"SLC9C2"
"17399","ensg00000162896",0.00089086859688196,"PIGR"
"17400","ensg00000163017",0.00089086859688196,"ACTG2"
"17401","ensg00000163072",0.00089086859688196,"NOSTRIN"
"17402","ensg00000163145",0.00089086859688196,"C1QTNF7"
"17403","ensg00000163206",0.00089086859688196,"SMCP"
"17404","ensg00000163472",0.00089086859688196,"TMEM79"
"17405","ensg00000163827",0.00089086859688196,"LRRC2"
"17406","ensg00000164089",0.00089086859688196,"ETNPPL"
"17407","ensg00000164122",0.00089086859688196,"ASB5"
"17408","ensg00000164342",0.00089086859688196,"TLR3"
"17409","ensg00000164451",0.00089086859688196,"FAM26D"
"17410","ensg00000164509",0.00089086859688196,"IL31RA"
"17411","ensg00000164530",0.00089086859688196,"PI16"
"17412","ensg00000164694",0.00089086859688196,"FNDC1"
"17413","ensg00000164776",0.00089086859688196,"PHKG1"
"17414","ensg00000164849",0.00089086859688196,"GPR146"
"17415","ensg00000165120",0.00089086859688196,"SSMEM1"
"17416","ensg00000165457",0.00089086859688196,"FOLR2"
"17417","ensg00000165623",0.00089086859688196,"UCMA"
"17418","ensg00000165828",0.00089086859688196,"PRAP1"
"17419","ensg00000166091",0.00089086859688196,"CMTM5"
"17420","ensg00000166507",0.00089086859688196,"NDST2"
"17421","ensg00000166535",0.00089086859688196,"A2ML1"
"17422","ensg00000166796",0.00089086859688196,"LDHC"
"17423","ensg00000166825",0.00089086859688196,"ANPEP"
"17424","ensg00000166840",0.00089086859688196,"GLYATL1"
"17425","ensg00000166866",0.00089086859688196,"MYO1A"
"17426","ensg00000166959",0.00089086859688196,"MS4A8"
"17427","ensg00000166960",0.00089086859688196,"CCDC178"
"17428","ensg00000167083",0.00089086859688196,"GNGT2"
"17429","ensg00000167562",0.00089086859688196,"ZNF701"
"17430","ensg00000167654",0.00089086859688196,"ATCAY"
"17431","ensg00000167791",0.00089086859688196,"CABP2"
"17432","ensg00000167851",0.00089086859688196,"CD300A"
"17433","ensg00000167874",0.00089086859688196,"TMEM88"
"17434","ensg00000168065",0.00089086859688196,"SLC22A11"
"17435","ensg00000168081",0.00089086859688196,"PNOC"
"17436","ensg00000168447",0.00089086859688196,"SCNN1B"
"17437","ensg00000168539",0.00089086859688196,"CHRM1"
"17438","ensg00000168671",0.00089086859688196,"UGT3A2"
"17439","ensg00000168676",0.00089086859688196,"KCTD19"
"17440","ensg00000169252",0.00089086859688196,"ADRB2"
"17441","ensg00000169760",0.00089086859688196,"NLGN1"
"17442","ensg00000169860",0.00089086859688196,"P2RY1"
"17443","ensg00000169877",0.00089086859688196,"AHSP"
"17444","ensg00000169885",0.00089086859688196,"CALML6"
"17445","ensg00000169903",0.00089086859688196,"TM4SF4"
"17446","ensg00000170271",0.00089086859688196,"FAXDC2"
"17447","ensg00000170367",0.00089086859688196,"CST5"
"17448","ensg00000170801",0.00089086859688196,"HTRA3"
"17449","ensg00000170925",0.00089086859688196,"TEX13B"
"17450","ensg00000171121",0.00089086859688196,"KCNMB3"
"17451","ensg00000171476",0.00089086859688196,"HOPX"
"17452","ensg00000171540",0.00089086859688196,"OTP"
"17453","ensg00000171790",0.00089086859688196,"SLFNL1"
"17454","ensg00000171812",0.00089086859688196,"COL8A2"
"17455","ensg00000171872",0.00089086859688196,"KLF17"
"17456","ensg00000172399",0.00089086859688196,"MYOZ2"
"17457","ensg00000172482",0.00089086859688196,"AGXT"
"17458","ensg00000173077",0.00089086859688196,"DEC1"
"17459","ensg00000173198",0.00089086859688196,"CYSLTR1"
"17460","ensg00000173200",0.00089086859688196,"PARP15"
"17461","ensg00000173401",0.00089086859688196,"GLIPR1L1"
"17462","ensg00000173641",0.00089086859688196,"HSPB7"
"17463","ensg00000173714",0.00089086859688196,"WFIKKN2"
"17464","ensg00000174343",0.00089086859688196,"CHRNA9"
"17465","ensg00000174450",0.00089086859688196,"GOLGA6L2"
"17466","ensg00000174990",0.00089086859688196,"CA5A"
"17467","ensg00000175262",0.00089086859688196,"C1orf127"
"17468","ensg00000175336",0.00089086859688196,"APOF"
"17469","ensg00000175463",0.00089086859688196,"TBC1D10C"
"17470","ensg00000175538",0.00089086859688196,"KCNE3"
"17471","ensg00000175697",0.00089086859688196,"GPR156"
"17472","ensg00000175894",0.00089086859688196,"TSPEAR"
"17473","ensg00000176222",0.00089086859688196,"ZNF404"
"17474","ensg00000177374",0.00089086859688196,"HIC1"
"17475","ensg00000177453",0.00089086859688196,"NIM1K"
"17476","ensg00000177614",0.00089086859688196,"PGBD5"
"17477","ensg00000177699",0.00089086859688196,""
"17478","ensg00000177752",0.00089086859688196,"YIPF7"
"17479","ensg00000177875",0.00089086859688196,"CCDC184"
"17480","ensg00000177993",0.00089086859688196,"ZNRF3-AS1"
"17481","ensg00000178084",0.00089086859688196,"HTR3C"
"17482","ensg00000178562",0.00089086859688196,"CD28"
"17483","ensg00000179008",0.00089086859688196,"C14orf39"
"17484","ensg00000179083",0.00089086859688196,"FAM133A"
"17485","ensg00000179242",0.00089086859688196,"CDH4"
"17486","ensg00000179331",0.00089086859688196,"RAB39A"
"17487","ensg00000179583",0.00089086859688196,"CIITA"
"17488","ensg00000179776",0.00089086859688196,"CDH5"
"17489","ensg00000179902",0.00089086859688196,"C1orf194"
"17490","ensg00000179914",0.00089086859688196,"ITLN1"
"17491","ensg00000180438",0.00089086859688196,"TPRXL"
"17492","ensg00000180447",0.00089086859688196,"GAS1"
"17493","ensg00000180777",0.00089086859688196,"ANKRD30B"
"17494","ensg00000181143",0.00089086859688196,"MUC16"
"17495","ensg00000181867",0.00089086859688196,"FTMT"
"17496","ensg00000182050",0.00089086859688196,"MGAT4C"
"17497","ensg00000182111",0.00089086859688196,"ZNF716"
"17498","ensg00000182329",0.00089086859688196,"KIAA2012"
"17499","ensg00000182463",0.00089086859688196,"TSHZ2"
"17500","ensg00000182747",0.00089086859688196,"SLC35D3"
"17501","ensg00000182851",0.00089086859688196,NA
"17502","ensg00000182896",0.00089086859688196,"TMEM95"
"17503","ensg00000183054",0.00089086859688196,"RGPD6"
"17504","ensg00000183066",0.00089086859688196,"WBP2NL"
"17505","ensg00000183479",0.00089086859688196,"TREX2"
"17506","ensg00000183549",0.00089086859688196,"ACSM5"
"17507","ensg00000183578",0.00089086859688196,"TNFAIP8L3"
"17508","ensg00000183668",0.00089086859688196,"PSG9"
"17509","ensg00000183837",0.00089086859688196,"PNMA3"
"17510","ensg00000184224",0.00089086859688196,"C11orf72"
"17511","ensg00000184492",0.00089086859688196,"FOXD4L1"
"17512","ensg00000184515",0.00089086859688196,"BEX5"
"17513","ensg00000184647",0.00089086859688196,"PRSS55"
"17514","ensg00000184735",0.00089086859688196,"DDX53"
"17515","ensg00000184786",0.00089086859688196,"TCTE3"
"17516","ensg00000185038",0.00089086859688196,"MROH2A"
"17517","ensg00000185044",0.00089086859688196,NA
"17518","ensg00000185245",0.00089086859688196,"GP1BA"
"17519","ensg00000185306",0.00089086859688196,"C12orf56"
"17520","ensg00000185479",0.00089086859688196,"KRT6B"
"17521","ensg00000185561",0.00089086859688196,"TLCD2"
"17522","ensg00000185666",0.00089086859688196,"SYN3"
"17523","ensg00000185792",0.00089086859688196,"NLRP9"
"17524","ensg00000185869",0.00089086859688196,"ZNF829"
"17525","ensg00000186150",0.00089086859688196,"UBL4B"
"17526","ensg00000186474",0.00089086859688196,"KLK12"
"17527","ensg00000186628",0.00089086859688196,"FSD2"
"17528","ensg00000186710",0.00089086859688196,"CFAP73"
"17529","ensg00000186777",0.00089086859688196,"ZNF732"
"17530","ensg00000186790",0.00089086859688196,"FOXE3"
"17531","ensg00000187105",0.00089086859688196,"HEATR4"
"17532","ensg00000187258",0.00089086859688196,"NPSR1"
"17533","ensg00000187516",0.00089086859688196,"HYPM"
"17534","ensg00000187838",0.00089086859688196,"PLSCR3"
"17535","ensg00000187905",0.00089086859688196,"LRRC74B"
"17536","ensg00000188089",0.00089086859688196,"PLA2G4E"
"17537","ensg00000188185",0.00089086859688196,"LINC00265"
"17538","ensg00000188385",0.00089086859688196,"JAKMIP3"
"17539","ensg00000188505",0.00089086859688196,"NCCRP1"
"17540","ensg00000188800",0.00089086859688196,"TMCO2"
"17541","ensg00000188958",0.00089086859688196,"UTS2B"
"17542","ensg00000189051",0.00089086859688196,"RNF222"
"17543","ensg00000189064",0.00089086859688196,"GAGE2A"
"17544","ensg00000189099",0.00089086859688196,"PRSS48"
"17545","ensg00000189167",0.00089086859688196,"ZAR1L"
"17546","ensg00000189233",0.00089086859688196,"NUGGC"
"17547","ensg00000189325",0.00089086859688196,"C6orf222"
"17548","ensg00000189401",0.00089086859688196,"OTUD6A"
"17549","ensg00000196074",0.00089086859688196,"SYCP2"
"17550","ensg00000196267",0.00089086859688196,"ZNF836"
"17551","ensg00000196326",0.00089086859688196,NA
"17552","ensg00000196350",0.00089086859688196,"ZNF729"
"17553","ensg00000196381",0.00089086859688196,"ZNF781"
"17554","ensg00000196433",0.00089086859688196,"ASMT"
"17555","ensg00000196437",0.00089086859688196,"ZNF569"
"17556","ensg00000196503",0.00089086859688196,"ARL9"
"17557","ensg00000196648",0.00089086859688196,NA
"17558","ensg00000196872",0.00089086859688196,"KIAA1211L"
"17559","ensg00000197099",0.00089086859688196,""
"17560","ensg00000197162",0.00089086859688196,"ZNF785"
"17561","ensg00000197208",0.00089086859688196,"SLC22A4"
"17562","ensg00000197291",0.00089086859688196,"RAMP2-AS1"
"17563","ensg00000197459",0.00089086859688196,NA
"17564","ensg00000197608",0.00089086859688196,"ZNF841"
"17565","ensg00000198046",0.00089086859688196,"ZNF667"
"17566","ensg00000198374",0.00089086859688196,NA
"17567","ensg00000198483",0.00089086859688196,"ANKRD35"
"17568","ensg00000198547",0.00089086859688196,"C20orf203"
"17569","ensg00000198883",0.00089086859688196,"PNMA5"
"17570","ensg00000198939",0.00089086859688196,"ZFP2"
"17571","ensg00000203356",0.00089086859688196,"LINC01562"
"17572","ensg00000203506",0.00089086859688196,"RBMS3-AS2"
"17573","ensg00000203546",0.00089086859688196,""
"17574","ensg00000203684",0.00089086859688196,"IBA57-AS1"
"17575","ensg00000203688",0.00089086859688196,""
"17576","ensg00000203797",0.00089086859688196,"DDO"
"17577","ensg00000203849",0.00089086859688196,NA
"17578","ensg00000203863",0.00089086859688196,NA
"17579","ensg00000203942",0.00089086859688196,"C10orf62"
"17580","ensg00000204001",0.00089086859688196,"LCN8"
"17581","ensg00000204277",0.00089086859688196,"LINC01993"
"17582","ensg00000204389",0.00089086859688196,"HSPA1A"
"17583","ensg00000204539",0.00089086859688196,"CDSN"
"17584","ensg00000204581",0.00089086859688196,"ACOXL-AS1"
"17585","ensg00000204604",0.00089086859688196,"ZNF468"
"17586","ensg00000204618",0.00089086859688196,"RNF39"
"17587","ensg00000204711",0.00089086859688196,"C9orf135"
"17588","ensg00000204837",0.00089086859688196,"FGF7P3"
"17589","ensg00000204904",0.00089086859688196,"LINC01545"
"17590","ensg00000204929",0.00089086859688196,""
"17591","ensg00000204930",0.00089086859688196,"FAM221B"
"17592","ensg00000205790",0.00089086859688196,"DPP9-AS1"
"17593","ensg00000205923",0.00089086859688196,"CEMP1"
"17594","ensg00000206262",0.00089086859688196,"FOXL2NB"
"17595","ensg00000212643",0.00089086859688196,"ZRSR1"
"17596","ensg00000212998",0.00089086859688196,NA
"17597","ensg00000213077",0.00089086859688196,"FAM106A"
"17598","ensg00000213221",0.00089086859688196,"DNLZ"
"17599","ensg00000213373",0.00089086859688196,"LINC00671"
"17600","ensg00000213638",0.00089086859688196,"ADAT3"
"17601","ensg00000214102",0.00089086859688196,"WEE2"
"17602","ensg00000214559",0.00089086859688196,""
"17603","ensg00000214650",0.00089086859688196,""
"17604","ensg00000214681",0.00089086859688196,"IQCF5"
"17605","ensg00000214708",0.00089086859688196,""
"17606","ensg00000214919",0.00089086859688196,""
"17607","ensg00000215244",0.00089086859688196,""
"17608","ensg00000215644",0.00089086859688196,"GCGR"
"17609","ensg00000218416",0.00089086859688196,""
"17610","ensg00000221923",0.00089086859688196,"ZNF880"
"17611","ensg00000222001",0.00089086859688196,""
"17612","ensg00000222017",0.00089086859688196,""
"17613","ensg00000222046",0.00089086859688196,"DCDC2B"
"17614","ensg00000223502",0.00089086859688196,""
"17615","ensg00000223660",0.00089086859688196,""
"17616","ensg00000223669",0.00089086859688196,""
"17617","ensg00000223685",0.00089086859688196,"LINC00571"
"17618","ensg00000223704",0.00089086859688196,"LINC01422"
"17619","ensg00000223734",0.00089086859688196,""
"17620","ensg00000223930",0.00089086859688196,""
"17621","ensg00000223944",0.00089086859688196,""
"17622","ensg00000223949",0.00089086859688196,"ROR1-AS1"
"17623","ensg00000224132",0.00089086859688196,""
"17624","ensg00000224177",0.00089086859688196,"LINC00570"
"17625","ensg00000224358",0.00089086859688196,""
"17626","ensg00000224361",0.00089086859688196,""
"17627","ensg00000224514",0.00089086859688196,"LINC00620"
"17628","ensg00000224613",0.00089086859688196,""
"17629","ensg00000224666",0.00089086859688196,""
"17630","ensg00000224715",0.00089086859688196,""
"17631","ensg00000224750",0.00089086859688196,""
"17632","ensg00000224810",0.00089086859688196,""
"17633","ensg00000224911",0.00089086859688196,NA
"17634","ensg00000224950",0.00089086859688196,""
"17635","ensg00000224959",0.00089086859688196,""
"17636","ensg00000224984",0.00089086859688196,""
"17637","ensg00000225096",0.00089086859688196,""
"17638","ensg00000225156",0.00089086859688196,""
"17639","ensg00000225362",0.00089086859688196,"CT62"
"17640","ensg00000225570",0.00089086859688196,""
"17641","ensg00000225680",0.00089086859688196,""
"17642","ensg00000225836",0.00089086859688196,""
"17643","ensg00000225877",0.00089086859688196,"PSG8-AS1"
"17644","ensg00000225978",0.00089086859688196,"HAR1A"
"17645","ensg00000226044",0.00089086859688196,NA
"17646","ensg00000226067",0.00089086859688196,"LINC00623"
"17647","ensg00000226352",0.00089086859688196,"PSPC1-AS2"
"17648","ensg00000226465",0.00089086859688196,""
"17649","ensg00000226496",0.00089086859688196,"LINC00323"
"17650","ensg00000226508",0.00089086859688196,"LINC01918"
"17651","ensg00000226622",0.00089086859688196,""
"17652","ensg00000226648",0.00089086859688196,"PLCG1-AS1"
"17653","ensg00000226717",0.00089086859688196,"PTPRD-AS2"
"17654","ensg00000226761",0.00089086859688196,"TAS2R46"
"17655","ensg00000226849",0.00089086859688196,""
"17656","ensg00000226871",0.00089086859688196,""
"17657","ensg00000226891",0.00089086859688196,"LINC01359"
"17658","ensg00000227028",0.00089086859688196,"SLC8A1-AS1"
"17659","ensg00000227039",0.00089086859688196,"ITGB2-AS1"
"17660","ensg00000227050",0.00089086859688196,""
"17661","ensg00000227172",0.00089086859688196,""
"17662","ensg00000227244",0.00089086859688196,"LINC00845"
"17663","ensg00000227338",0.00089086859688196,""
"17664","ensg00000227516",0.00089086859688196,""
"17665","ensg00000227591",0.00089086859688196,""
"17666","ensg00000227637",0.00089086859688196,NA
"17667","ensg00000227885",0.00089086859688196,""
"17668","ensg00000227964",0.00089086859688196,"LINC01429"
"17669","ensg00000228022",0.00089086859688196,"HCG20"
"17670","ensg00000228140",0.00089086859688196,""
"17671","ensg00000228146",0.00089086859688196,"CASP16P"
"17672","ensg00000228208",0.00089086859688196,"C1orf143"
"17673","ensg00000228214",0.00089086859688196,NA
"17674","ensg00000228302",0.00089086859688196,""
"17675","ensg00000228372",0.00089086859688196,"SMIM10L2B-AS1"
"17676","ensg00000228404",0.00089086859688196,""
"17677","ensg00000228408",0.00089086859688196,""
"17678","ensg00000228412",0.00089086859688196,""
"17679","ensg00000228463",0.00089086859688196,""
"17680","ensg00000228541",0.00089086859688196,""
"17681","ensg00000228544",0.00089086859688196,"CCDC183-AS1"
"17682","ensg00000228559",0.00089086859688196,""
"17683","ensg00000228570",0.00089086859688196,"NUTM2E"
"17684","ensg00000228719",0.00089086859688196,""
"17685","ensg00000228737",0.00089086859688196,""
"17686","ensg00000228802",0.00089086859688196,""
"17687","ensg00000228877",0.00089086859688196,""
"17688","ensg00000228973",0.00089086859688196,""
"17689","ensg00000228980",0.00089086859688196,"LINC01205"
"17690","ensg00000229162",0.00089086859688196,""
"17691","ensg00000229167",0.00089086859688196,""
"17692","ensg00000229321",0.00089086859688196,""
"17693","ensg00000229348",0.00089086859688196,"HYI-AS1"
"17694","ensg00000229372",0.00089086859688196,"SZT2-AS1"
"17695","ensg00000229431",0.00089086859688196,""
"17696","ensg00000229531",0.00089086859688196,""
"17697","ensg00000229676",0.00089086859688196,"ZNF492"
"17698","ensg00000229996",0.00089086859688196,""
"17699","ensg00000230109",0.00089086859688196,""
"17700","ensg00000230205",0.00089086859688196,""
"17701","ensg00000230432",0.00089086859688196,""
"17702","ensg00000230537",0.00089086859688196,""
"17703","ensg00000230565",0.00089086859688196,"ZNF32-AS2"
"17704","ensg00000230601",0.00089086859688196,"TEX48"
"17705","ensg00000230648",0.00089086859688196,""
"17706","ensg00000230773",0.00089086859688196,""
"17707","ensg00000231073",0.00089086859688196,""
"17708","ensg00000231105",0.00089086859688196,""
"17709","ensg00000231149",0.00089086859688196,""
"17710","ensg00000231507",0.00089086859688196,"LINC01353"
"17711","ensg00000231704",0.00089086859688196,""
"17712","ensg00000231718",0.00089086859688196,""
"17713","ensg00000231760",0.00089086859688196,""
"17714","ensg00000231776",0.00089086859688196,"LINC01611"
"17715","ensg00000231830",0.00089086859688196,""
"17716","ensg00000231852",0.00089086859688196,"CYP21A2"
"17717","ensg00000231880",0.00089086859688196,""
"17718","ensg00000231881",0.00089086859688196,""
"17719","ensg00000232451",0.00089086859688196,""
"17720","ensg00000232640",0.00089086859688196,""
"17721","ensg00000232648",0.00089086859688196,""
"17722","ensg00000232756",0.00089086859688196,""
"17723","ensg00000232767",0.00089086859688196,""
"17724","ensg00000233073",0.00089086859688196,""
